order_id,order_date,year,month,country,state,sales_channel,customer_age_group,customer_gender,product_category,sub_category,product_name,brand,order_quantity,unit_cost,unit_price,discount_pct,discount_amount,revenue,cost,profit,rating,quality_score,stock_status
ORD-01149,2024-09-15,2024,9,Australia,Victoria,Retail Partner,18-24,Female,Accessories,Lights,NightBeam Light Set,Apex,7,12,40.49,0.1,28.34,255.09,84,171.09,3.8,81,Low Stock
ORD-01150,2025-03-12,2025,3,United Kingdom,Wales,Company Website,55+,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1456.01,0,0.0,4368.03,2700,1668.03,5,93,In Stock
ORD-01151,2025-06-20,2025,6,Canada,British Columbia,Company Website,45-54,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1075.07,0,0.0,3225.21,1920,1305.21,4.2,89,Low Stock
ORD-01152,2025-04-16,2025,4,United States,Texas,Amazon,45-54,Male,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,889.99,0.05,89.0,1690.98,1180,510.98,4.5,84,In Stock
ORD-01153,2024-09-07,2024,9,Canada,Quebec,Company Website,45-54,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,695.37,0,0.0,2781.48,1680,1101.48,3.8,86,In Stock
ORD-01154,2025-12-24,2025,12,Canada,Ontario,Company Website,45-54,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1501.98,0.15,225.3,1276.68,900,376.68,4.7,93,In Stock
ORD-01155,2025-02-07,2025,2,France,Ile-de-France,Amazon,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,522.08,0.2,417.66,1670.66,1120,550.66,3.7,79,In Stock
ORD-01156,2024-12-14,2024,12,France,Ile-de-France,Amazon,18-24,Male,Accessories,Lights,NightBeam Light Set,Apex,11,12,40.32,0.1,44.35,399.17,132,267.17,3.9,81,In Stock
ORD-01157,2024-11-05,2024,11,Germany,Bavaria,Amazon,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,501.67,0.15,301.0,1705.68,1120,585.68,3.8,79,Low Stock
ORD-01158,2024-07-02,2024,7,Canada,Alberta,Retail Partner,18-24,Other,Accessories,Locks,SecureLock Pro,Guardian,10,18,49.51,0,0.0,495.1,180,315.1,4.3,85,In Stock
ORD-01159,2025-02-18,2025,2,United States,Texas,Retail Partner,45-54,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,2,280,506.94,0.15,152.08,861.8,560,301.8,3.9,79,In Stock
ORD-01160,2024-02-25,2024,2,United Kingdom,Scotland,Retail Partner,35-44,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,1,310,579.15,0.15,86.87,492.28,310,182.28,4.0,82,Low Stock
ORD-01161,2025-12-30,2025,12,United Kingdom,Wales,Company Website,55+,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,508.54,0.25,127.14,381.4,280,101.4,3.6,79,In Stock
ORD-01162,2024-07-21,2024,7,France,Provence-Alpes-Cote d'Azur,Amazon,45-54,Female,Accessories,Bottles,HydroBottle,Guardian,9,5,18.17,0.1,16.35,147.18,45,102.18,4.1,76,In Stock
ORD-01163,2025-01-10,2025,1,United States,Washington,Company Website,25-34,Female,Accessories,Locks,SecureLock Pro,Guardian,7,18,49.26,0.05,17.24,327.58,126,201.58,3.9,85,In Stock
ORD-01164,2024-12-31,2024,12,Germany,Bavaria,Amazon,55+,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2053.88,0.1,410.78,3696.98,2400,1296.98,4.3,95,In Stock
ORD-01165,2025-02-09,2025,2,Canada,British Columbia,Company Website,45-54,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,5,760,1158.7,0,0.0,5793.5,3800,1993.5,4.7,91,Low Stock
ORD-01166,2025-09-24,2025,9,Canada,Alberta,Retail Partner,18-24,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,1,420,697.93,0.05,34.9,663.03,420,243.03,4.4,86,In Stock
ORD-01167,2025-06-08,2025,6,Australia,New South Wales,Retail Partner,18-24,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,500.05,0.1,150.02,1350.13,840,510.13,4.1,79,In Stock
ORD-01168,2024-04-29,2024,4,Canada,Quebec,Retail Partner,18-24,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,5,310,560.03,0.15,420.02,2380.13,1550,830.13,4.4,82,Low Stock
ORD-01169,2025-08-10,2025,8,Germany,Berlin,Company Website,25-34,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1558.29,0.2,623.32,2493.26,1800,693.26,4.7,93,In Stock
ORD-01170,2024-10-18,2024,10,United Kingdom,England,Company Website,35-44,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1576.45,0,0.0,1576.45,900,676.45,4.9,93,In Stock
ORD-01171,2025-09-05,2025,9,Australia,Victoria,Retail Partner,55+,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,2,760,1141.87,0,0.0,2283.74,1520,763.74,4.5,91,In Stock
ORD-01172,2025-08-25,2025,8,Germany,Hamburg,Company Website,35-44,Female,Accessories,Helmets,SafeRide Helmet,Apex,8,22,63.18,0.1,50.54,454.9,176,278.9,4.4,88,In Stock
ORD-01173,2025-03-31,2025,3,Canada,Alberta,Retail Partner,55+,Male,Accessories,Bottles,HydroBottle,Guardian,9,5,19.36,0,0.0,174.24,45,129.24,3.9,76,In Stock
ORD-01174,2025-10-08,2025,10,Germany,Hamburg,Company Website,35-44,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,2,760,1292.56,0.2,517.02,2068.1,1520,548.1,4.7,91,In Stock
ORD-01175,2025-11-21,2025,11,Germany,Bavaria,Company Website,55+,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,5,640,1030.12,0.15,772.59,4378.01,3200,1178.01,4.2,89,Low Stock
ORD-01176,2025-05-17,2025,5,Canada,Alberta,Amazon,45-54,Male,Accessories,Helmets,SafeRide Helmet,Apex,4,22,60.71,0.1,24.28,218.56,88,130.56,4.2,88,Low Stock
ORD-01177,2024-08-04,2024,8,United States,Washington,Company Website,25-34,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,576.28,0,0.0,1152.56,620,532.56,4.7,82,In Stock
ORD-01178,2025-09-05,2025,9,United Kingdom,Scotland,Retail Partner,35-44,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,531.44,0.2,106.29,425.15,280,145.15,3.8,79,Out of Stock
ORD-01179,2025-07-02,2025,7,France,Occitanie,Amazon,45-54,Female,Road Bikes,Endurance Road,EnduroRide 250,Velocity,4,590,942.5,0.1,377.0,3393.0,2360,1033.0,4.0,84,In Stock
ORD-01180,2024-01-04,2024,1,France,Occitanie,Retail Partner,45-54,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2076.63,0,0.0,6229.89,3600,2629.89,5,95,In Stock
ORD-01181,2025-02-24,2025,2,Canada,Ontario,Company Website,18-24,Female,Accessories,Lights,NightBeam Light Set,Apex,5,12,40.14,0,0.0,200.7,60,140.7,3.9,81,In Stock
ORD-01182,2025-09-16,2025,9,Canada,British Columbia,Amazon,55+,Other,Accessories,Lights,NightBeam Light Set,Apex,12,12,40.52,0.1,48.62,437.62,144,293.62,4.0,81,Out of Stock
ORD-01183,2025-02-02,2025,2,France,Provence-Alpes-Cote d'Azur,Amazon,35-44,Male,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,897.18,0.1,179.44,1614.92,1180,434.92,4.2,84,Low Stock
ORD-01184,2024-10-27,2024,10,United States,California,Company Website,25-34,Male,Road Bikes,Endurance Road,EnduroRide 250,Velocity,5,590,907.72,0.1,453.86,4084.74,2950,1134.74,4.0,84,In Stock
ORD-01185,2025-04-17,2025,4,France,Provence-Alpes-Cote d'Azur,Amazon,18-24,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,5,760,1274.98,0.05,318.75,6056.15,3800,2256.15,4.7,91,In Stock
ORD-01186,2024-02-03,2024,2,Australia,Queensland,Company Website,35-44,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1592.06,0.1,477.62,4298.56,2700,1598.56,4.5,93,In Stock
ORD-01187,2025-07-04,2025,7,United States,Washington,Company Website,18-24,Female,Accessories,Locks,SecureLock Pro,Guardian,10,18,46.7,0.2,93.4,373.6,180,193.6,3.7,85,In Stock
ORD-01188,2025-02-13,2025,2,Australia,Queensland,Amazon,35-44,Other,Accessories,Locks,SecureLock Pro,Guardian,12,18,49.28,0.1,59.14,532.22,216,316.22,4.1,85,In Stock
ORD-01189,2024-04-24,2024,4,Australia,New South Wales,Amazon,35-44,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,496.1,0.2,396.88,1587.52,1120,467.52,4.3,79,In Stock
ORD-01190,2025-12-11,2025,12,United States,Florida,Company Website,45-54,Other,Accessories,Bottles,HydroBottle,Guardian,9,5,18.9,0.2,34.02,136.08,45,91.08,3.6,76,In Stock
ORD-01191,2024-09-21,2024,9,France,Occitanie,Company Website,35-44,Female,Accessories,Lights,NightBeam Light Set,Apex,2,12,37.8,0,0.0,75.6,24,51.6,4.0,81,In Stock
ORD-01192,2024-06-11,2024,6,France,Provence-Alpes-Cote d'Azur,Retail Partner,25-34,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,552.94,0.2,442.35,1769.41,1240,529.41,4.2,82,In Stock
ORD-01193,2025-09-14,2025,9,United Kingdom,Scotland,Company Website,55+,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,582.28,0,0.0,1164.56,620,544.56,3.9,82,In Stock
ORD-01194,2025-06-13,2025,6,Germany,Hesse,Retail Partner,35-44,Other,Accessories,Lights,NightBeam Light Set,Apex,4,12,40.31,0.05,8.06,153.18,48,105.18,3.9,81,In Stock
ORD-01195,2025-01-18,2025,1,Germany,Hesse,Amazon,35-44,Male,Accessories,Locks,SecureLock Pro,Guardian,4,18,49.62,0.15,29.77,168.71,72,96.71,3.9,85,In Stock
ORD-01196,2024-11-12,2024,11,Canada,British Columbia,Company Website,55+,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1033.47,0.1,310.04,2790.37,1920,870.37,4.4,89,In Stock
ORD-01197,2024-01-13,2024,1,Australia,Queensland,Amazon,35-44,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,931.68,0.05,93.17,1770.19,1180,590.19,4.0,84,In Stock
ORD-01198,2025-07-01,2025,7,Australia,Queensland,Company Website,25-34,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1227.38,0.1,122.74,1104.64,760,344.64,4.6,91,In Stock
ORD-01199,2025-10-28,2025,10,Canada,British Columbia,Amazon,18-24,Male,Accessories,Bottles,HydroBottle,Guardian,9,5,18.15,0,0.0,163.35,45,118.35,3.6,76,In Stock
ORD-01200,2025-06-19,2025,6,United Kingdom,England,Company Website,18-24,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,922.5,0,0.0,1845.0,1180,665.0,3.9,84,In Stock
ORD-01201,2024-02-22,2024,2,United Kingdom,Wales,Amazon,55+,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,2,760,1157.19,0.1,231.44,2082.94,1520,562.94,4.6,91,In Stock
ORD-01202,2024-11-03,2024,11,France,Ile-de-France,Retail Partner,55+,Female,Accessories,Lights,NightBeam Light Set,Apex,8,12,40.99,0.25,81.98,245.94,96,149.94,4.1,81,In Stock
ORD-01203,2024-01-01,2024,1,United Kingdom,Scotland,Retail Partner,35-44,Female,Accessories,Lights,NightBeam Light Set,Apex,6,12,40.25,0.1,24.15,217.35,72,145.35,3.9,81,In Stock
ORD-01204,2025-06-28,2025,6,Canada,Quebec,Amazon,45-54,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,5,310,543.59,0.15,407.69,2310.26,1550,760.26,4.3,82,In Stock
ORD-01205,2024-11-22,2024,11,France,Occitanie,Company Website,55+,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2096.66,0.1,209.67,1886.99,1200,686.99,4.6,95,Low Stock
ORD-01206,2024-07-17,2024,7,United States,Texas,Company Website,18-24,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,3,590,889.74,0.15,400.38,2268.84,1770,498.84,4.0,84,Low Stock
ORD-01207,2024-11-03,2024,11,France,Ile-de-France,Retail Partner,25-34,Female,Accessories,Lights,NightBeam Light Set,Apex,12,12,37.84,0.2,90.82,363.26,144,219.26,4.0,81,Low Stock
ORD-01208,2025-06-12,2025,6,Germany,Hesse,Company Website,35-44,Male,Accessories,Bottles,HydroBottle,Guardian,6,5,20.35,0,0.0,122.1,30,92.1,3.4,76,In Stock
ORD-01209,2024-11-09,2024,11,United Kingdom,Wales,Company Website,18-24,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,501.64,0.2,300.98,1203.94,840,363.94,3.7,79,Low Stock
ORD-01210,2024-12-28,2024,12,Australia,New South Wales,Company Website,35-44,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,1953.26,0.15,585.98,3320.54,2400,920.54,4.9,95,In Stock
ORD-01211,2024-11-25,2024,11,Germany,Hesse,Amazon,25-34,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,525.78,0.15,394.33,2234.57,1400,834.57,3.7,79,In Stock
ORD-01212,2024-11-29,2024,11,Australia,Victoria,Retail Partner,45-54,Male,Accessories,Bottles,HydroBottle,Guardian,11,5,19.98,0.1,21.98,197.8,55,142.8,3.6,76,In Stock
ORD-01213,2024-10-13,2024,10,France,Provence-Alpes-Cote d'Azur,Company Website,18-24,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1434.99,0,0.0,1434.99,900,534.99,4.4,93,In Stock
ORD-01214,2024-05-17,2024,5,Australia,New South Wales,Retail Partner,25-34,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,530.74,0,0.0,2122.96,1120,1002.96,4.2,79,In Stock
ORD-01215,2024-03-31,2024,3,Germany,Berlin,Amazon,25-34,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,523.53,0.15,392.65,2225.0,1400,825.0,3.9,79,In Stock
ORD-01216,2025-12-17,2025,12,Australia,Queensland,Company Website,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,486.0,0.15,218.7,1239.3,840,399.3,4.2,79,In Stock
ORD-01217,2024-07-22,2024,7,Australia,Queensland,Company Website,45-54,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,3,310,574.91,0.15,258.71,1466.02,930,536.02,4.1,82,In Stock
ORD-01218,2025-06-25,2025,6,United States,Washington,Retail Partner,35-44,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,502.41,0.15,75.36,427.05,280,147.05,3.9,79,In Stock
ORD-01219,2025-05-18,2025,5,United Kingdom,Wales,Amazon,55+,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,478.95,0.2,95.79,383.16,280,103.16,4.2,79,In Stock
ORD-01220,2025-08-10,2025,8,Germany,Berlin,Retail Partner,25-34,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,4,760,1211.64,0.05,242.33,4604.23,3040,1564.23,4.7,91,Low Stock
ORD-01221,2024-12-04,2024,12,United States,Texas,Amazon,45-54,Other,Accessories,Locks,SecureLock Pro,Guardian,11,18,49.91,0.25,137.25,411.76,198,213.76,3.9,85,In Stock
ORD-01222,2024-10-27,2024,10,United States,Washington,Company Website,25-34,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1467.94,0,0.0,1467.94,900,567.94,4.2,93,In Stock
ORD-01223,2025-11-21,2025,11,United Kingdom,Wales,Retail Partner,25-34,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2099.13,0.15,944.61,5352.78,3600,1752.78,4.5,95,Low Stock
ORD-01224,2024-05-31,2024,5,Canada,Quebec,Amazon,25-34,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,1018.33,0,0.0,1018.33,640,378.33,4.3,89,Low Stock
ORD-01225,2024-12-22,2024,12,United States,New York,Amazon,35-44,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,2,280,487.13,0.15,146.14,828.12,560,268.12,4.3,79,In Stock
ORD-01226,2024-05-20,2024,5,Germany,Bavaria,Amazon,45-54,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1593.11,0.1,159.31,1433.8,900,533.8,5,93,Low Stock
ORD-01227,2025-04-02,2025,4,Germany,Hesse,Retail Partner,55+,Male,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,923.03,0.1,184.61,1661.45,1180,481.45,4.6,84,In Stock
ORD-01228,2024-06-15,2024,6,Canada,Ontario,Company Website,25-34,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,1992.18,0.15,896.48,5080.06,3600,1480.06,5,95,Out of Stock
ORD-01229,2024-04-02,2024,4,France,Occitanie,Company Website,18-24,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,1928.15,0.15,578.45,3277.85,2400,877.85,4.7,95,Low Stock
ORD-01230,2025-01-04,2025,1,United Kingdom,England,Retail Partner,45-54,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1468.75,0.05,220.31,4185.94,2700,1485.94,4.6,93,In Stock
ORD-01231,2024-01-17,2024,1,United Kingdom,Wales,Amazon,25-34,Other,Accessories,Locks,SecureLock Pro,Guardian,7,18,47.45,0,0.0,332.15,126,206.15,4.1,85,In Stock
ORD-01232,2025-04-26,2025,4,United States,California,Company Website,25-34,Female,Accessories,Lights,NightBeam Light Set,Apex,5,12,40.4,0.2,40.4,161.6,60,101.6,4.3,81,In Stock
ORD-01233,2024-06-25,2024,6,Canada,British Columbia,Amazon,35-44,Female,Accessories,Bottles,HydroBottle,Guardian,12,5,18.95,0,0.0,227.4,60,167.4,4.2,76,In Stock
ORD-01234,2025-10-02,2025,10,United Kingdom,Scotland,Company Website,18-24,Other,Accessories,Lights,NightBeam Light Set,Apex,7,12,41.02,0,0.0,287.14,84,203.14,3.8,81,In Stock
ORD-01235,2024-05-27,2024,5,Germany,Bavaria,Amazon,18-24,Female,Accessories,Helmets,SafeRide Helmet,Apex,8,22,61.59,0.15,73.91,418.81,176,242.81,4.4,88,In Stock
ORD-01236,2024-03-08,2024,3,United States,Florida,Retail Partner,18-24,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2013.5,0.15,604.05,3422.95,2400,1022.95,4.8,95,Low Stock
ORD-01237,2025-05-02,2025,5,Germany,Hamburg,Company Website,55+,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1019.18,0.2,611.51,2446.03,1920,526.03,4.8,89,In Stock
ORD-01238,2024-05-08,2024,5,Canada,British Columbia,Company Website,35-44,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,959.72,0.2,383.89,1535.55,1280,255.55,4.3,89,In Stock
ORD-01239,2024-04-17,2024,4,Canada,British Columbia,Retail Partner,55+,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,568.61,0.2,227.44,909.78,620,289.78,3.7,82,In Stock
ORD-01240,2024-09-30,2024,9,Canada,Quebec,Amazon,45-54,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1452.35,0.2,580.94,2323.76,1800,523.76,5,93,In Stock
ORD-01241,2024-02-19,2024,2,Canada,British Columbia,Retail Partner,45-54,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,2,420,667.15,0.2,266.86,1067.44,840,227.44,4.2,86,In Stock
ORD-01242,2024-12-18,2024,12,Canada,Alberta,Company Website,55+,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2040.91,0.2,408.18,1632.73,1200,432.73,4.6,95,In Stock
ORD-01243,2024-12-11,2024,12,Canada,Quebec,Amazon,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,517.07,0.25,517.07,1551.21,1120,431.21,3.8,79,In Stock
ORD-01244,2025-10-19,2025,10,United States,Washington,Amazon,55+,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,1075.68,0,0.0,1075.68,640,435.68,4.2,89,Low Stock
ORD-01245,2024-10-29,2024,10,Canada,Quebec,Amazon,45-54,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,561.04,0.1,224.42,2019.74,1240,779.74,4.6,82,Out of Stock
ORD-01246,2024-07-18,2024,7,Canada,British Columbia,Amazon,55+,Other,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,2,420,731.71,0.2,292.68,1170.74,840,330.74,4.0,86,In Stock
ORD-01247,2025-06-21,2025,6,United States,Washington,Retail Partner,25-34,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,519.05,0,0.0,2595.25,1400,1195.25,4.1,79,In Stock
ORD-01248,2025-10-11,2025,10,France,Ile-de-France,Amazon,35-44,Male,Accessories,Bottles,HydroBottle,Guardian,4,5,20.38,0.15,12.23,69.29,20,49.29,3.8,76,In Stock
ORD-01249,2025-02-14,2025,2,United Kingdom,Scotland,Company Website,55+,Other,Accessories,Helmets,SafeRide Helmet,Apex,8,22,59.64,0.1,47.71,429.41,176,253.41,4.7,88,In Stock
ORD-01250,2024-11-15,2024,11,Canada,Ontario,Amazon,45-54,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,707.75,0.15,424.65,2406.35,1680,726.35,4.6,86,In Stock
ORD-01251,2025-10-23,2025,10,Germany,Hesse,Company Website,18-24,Other,Accessories,Lights,NightBeam Light Set,Apex,5,12,41.28,0,0.0,206.4,60,146.4,4.6,81,In Stock
ORD-01252,2025-08-22,2025,8,Australia,New South Wales,Amazon,18-24,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,4,590,932.61,0,0.0,3730.44,2360,1370.44,4.4,84,Low Stock
ORD-01253,2024-11-14,2024,11,France,Ile-de-France,Company Website,25-34,Male,Accessories,Locks,SecureLock Pro,Guardian,11,18,50.76,0.15,83.75,474.61,198,276.61,4.1,85,Low Stock
ORD-01254,2024-12-15,2024,12,United Kingdom,England,Retail Partner,45-54,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1507.05,0.25,753.52,2260.58,1800,460.58,4.7,93,In Stock
ORD-01255,2024-08-18,2024,8,France,Ile-de-France,Retail Partner,45-54,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,5,760,1273.89,0.15,955.42,5414.03,3800,1614.03,4.5,91,In Stock
ORD-01256,2024-02-28,2024,2,Australia,New South Wales,Retail Partner,35-44,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,3,310,567.25,0.05,85.09,1616.66,930,686.66,4.5,82,In Stock
ORD-01257,2024-03-26,2024,3,United States,California,Retail Partner,45-54,Other,Accessories,Bottles,HydroBottle,Guardian,9,5,19.5,0,0.0,175.5,45,130.5,3.8,76,In Stock
ORD-01258,2025-09-13,2025,9,France,Occitanie,Retail Partner,18-24,Other,Accessories,Lights,NightBeam Light Set,Apex,10,12,38.99,0.2,77.98,311.92,120,191.92,4.3,81,In Stock
ORD-01259,2024-04-07,2024,4,United States,Texas,Amazon,35-44,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,520.06,0.2,520.06,2080.24,1400,680.24,3.5,79,In Stock
ORD-01260,2025-03-26,2025,3,Germany,Bavaria,Amazon,25-34,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1575.59,0.2,945.35,3781.42,2700,1081.42,4.3,93,In Stock
ORD-01261,2024-07-04,2024,7,United States,New York,Retail Partner,35-44,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,3,760,1264.04,0.1,379.21,3412.91,2280,1132.91,4.4,91,In Stock
ORD-01262,2024-09-11,2024,9,United Kingdom,Scotland,Amazon,25-34,Other,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,727.58,0.1,218.27,1964.47,1260,704.47,3.7,86,In Stock
ORD-01263,2025-07-14,2025,7,Australia,Victoria,Company Website,55+,Other,Accessories,Bottles,HydroBottle,Guardian,8,5,19.98,0.05,7.99,151.85,40,111.85,3.9,76,In Stock
ORD-01264,2024-08-21,2024,8,United Kingdom,Scotland,Retail Partner,25-34,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1202.34,0.2,240.47,961.87,760,201.87,4.8,91,In Stock
ORD-01265,2024-07-26,2024,7,United Kingdom,Wales,Company Website,18-24,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2108.48,0.05,210.85,4006.11,2400,1606.11,5,95,Out of Stock
ORD-01266,2024-07-13,2024,7,France,Occitanie,Amazon,45-54,Other,Accessories,Helmets,SafeRide Helmet,Apex,12,22,58.32,0.15,104.98,594.86,264,330.86,4.0,88,In Stock
ORD-01267,2025-12-13,2025,12,United States,Texas,Amazon,45-54,Male,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1271.88,0.25,317.97,953.91,760,193.91,4.6,91,In Stock
ORD-01268,2024-10-27,2024,10,France,Provence-Alpes-Cote d'Azur,Retail Partner,25-34,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,3,760,1208.03,0,0.0,3624.09,2280,1344.09,4.7,91,In Stock
ORD-01269,2024-10-07,2024,10,United States,Florida,Company Website,25-34,Male,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,956.33,0,0.0,1912.66,1180,732.66,3.7,84,In Stock
ORD-01270,2025-09-18,2025,9,Germany,Hesse,Amazon,55+,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1618.6,0.15,728.37,4127.43,2700,1427.43,4.8,93,In Stock
ORD-01271,2025-02-13,2025,2,Australia,Queensland,Company Website,35-44,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1561.77,0.05,234.27,4451.04,2700,1751.04,5,93,In Stock
ORD-01272,2024-11-23,2024,11,France,Occitanie,Amazon,55+,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,2,760,1263.05,0.15,378.91,2147.19,1520,627.19,4.4,91,In Stock
ORD-01273,2025-05-02,2025,5,France,Occitanie,Amazon,45-54,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,5,760,1251.29,0,0.0,6256.45,3800,2456.45,4.4,91,In Stock
ORD-01274,2025-08-11,2025,8,United States,Florida,Amazon,18-24,Other,Accessories,Lights,NightBeam Light Set,Apex,9,12,40.05,0.1,36.05,324.4,108,216.4,3.6,81,In Stock
ORD-01275,2025-04-04,2025,4,France,Provence-Alpes-Cote d'Azur,Retail Partner,35-44,Other,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,742.89,0.1,222.87,2005.8,1260,745.8,4.4,86,In Stock
ORD-01276,2024-09-15,2024,9,Australia,New South Wales,Amazon,45-54,Male,Accessories,Bottles,HydroBottle,Guardian,11,5,19.11,0.1,21.02,189.19,55,134.19,4.1,76,Low Stock
ORD-01277,2025-11-08,2025,11,Germany,Hamburg,Retail Partner,55+,Female,Accessories,Helmets,SafeRide Helmet,Apex,12,22,57.83,0.2,138.79,555.17,264,291.17,4.4,88,In Stock
